date,borough,complaint_group,request_volume
2022-05-22,Bronx,Housing,191
2022-05-22,Bronx,Noise,1995
2022-05-22,Bronx,Other,101
2022-05-22,Bronx,Public Safety,35
2022-05-22,Bronx,Sanitation,66
2022-05-22,Bronx,Street Condition,44
2022-05-22,Bronx,Traffic,345
2022-05-22,Bronx,Water,134
2022-05-22,Brooklyn,Housing,283
2022-05-22,Brooklyn,Noise,997
2022-05-22,Brooklyn,Other,266
2022-05-22,Brooklyn,Public Safety,58
2022-05-22,Brooklyn,Sanitation,187
2022-05-22,Brooklyn,Street Condition,125
2022-05-22,Brooklyn,Traffic,727
2022-05-22,Brooklyn,Water,113
2022-05-22,Manhattan,Housing,164
2022-05-22,Manhattan,Noise,1031
2022-05-22,Manhattan,Other,226
2022-05-22,Manhattan,Public Safety,145
2022-05-22,Manhattan,Sanitation,86
2022-05-22,Manhattan,Street Condition,52
2022-05-22,Manhattan,Traffic,175
2022-05-22,Manhattan,Water,66
2022-05-22,Queens,Housing,130
2022-05-22,Queens,Noise,993
2022-05-22,Queens,Other,227
2022-05-22,Queens,Public Safety,50
2022-05-22,Queens,Sanitation,120
2022-05-22,Queens,Street Condition,122
2022-05-22,Queens,Traffic,672
2022-05-22,Queens,Water,72
2022-05-22,Staten Island,Housing,20
2022-05-22,Staten Island,Noise,66
2022-05-22,Staten Island,Other,88
2022-05-22,Staten Island,Public Safety,14
2022-05-22,Staten Island,Sanitation,66
2022-05-22,Staten Island,Street Condition,62
2022-05-22,Staten Island,Traffic,52
2022-05-22,Staten Island,Water,28
2022-05-23,Bronx,Housing,413
2022-05-23,Bronx,Noise,474
2022-05-23,Bronx,Other,146
2022-05-23,Bronx,Public Safety,30
2022-05-23,Bronx,Sanitation,91
2022-05-23,Bronx,Street Condition,129
2022-05-23,Bronx,Traffic,391
2022-05-23,Bronx,Water,141
2022-05-23,Brooklyn,Housing,448
2022-05-23,Brooklyn,Noise,486
2022-05-23,Brooklyn,Other,373
2022-05-23,Brooklyn,Public Safety,88
2022-05-23,Brooklyn,Sanitation,226
2022-05-23,Brooklyn,Street Condition,243
2022-05-23,Brooklyn,Traffic,787
2022-05-23,Brooklyn,Water,148
2022-05-23,Manhattan,Housing,305
2022-05-23,Manhattan,Noise,513
2022-05-23,Manhattan,Other,306
2022-05-23,Manhattan,Public Safety,183
2022-05-23,Manhattan,Sanitation,135
2022-05-23,Manhattan,Street Condition,152
2022-05-23,Manhattan,Traffic,226
2022-05-23,Manhattan,Water,64
2022-05-23,Queens,Housing,197
2022-05-23,Queens,Noise,392
2022-05-23,Queens,Other,365
2022-05-23,Queens,Public Safety,79
2022-05-23,Queens,Sanitation,132
2022-05-23,Queens,Street Condition,279
2022-05-23,Queens,Traffic,731
2022-05-23,Queens,Water,110
2022-05-23,Staten Island,Housing,29
2022-05-23,Staten Island,Noise,51
2022-05-23,Staten Island,Other,83
2022-05-23,Staten Island,Public Safety,5
2022-05-23,Staten Island,Sanitation,65
2022-05-23,Staten Island,Street Condition,87
2022-05-23,Staten Island,Traffic,66
2022-05-23,Staten Island,Water,37
2022-05-24,Bronx,Housing,395
2022-05-24,Bronx,Noise,280
2022-05-24,Bronx,Other,166
2022-05-24,Bronx,Public Safety,30
2022-05-24,Bronx,Sanitation,96
2022-05-24,Bronx,Street Condition,140
2022-05-24,Bronx,Traffic,403
2022-05-24,Bronx,Water,77
2022-05-24,Brooklyn,Housing,504
2022-05-24,Brooklyn,Noise,435
2022-05-24,Brooklyn,Other,434
2022-05-24,Brooklyn,Public Safety,61
2022-05-24,Brooklyn,Sanitation,249
2022-05-24,Brooklyn,Street Condition,275
2022-05-24,Brooklyn,Traffic,686
2022-05-24,Brooklyn,Water,102
2022-05-24,Manhattan,Housing,268
2022-05-24,Manhattan,Noise,473
2022-05-24,Manhattan,Other,286
2022-05-24,Manhattan,Public Safety,187
2022-05-24,Manhattan,Sanitation,120
2022-05-24,Manhattan,Street Condition,152
2022-05-24,Manhattan,Traffic,223
2022-05-24,Manhattan,Water,33
2022-05-24,Queens,Housing,149
2022-05-24,Queens,Noise,273
2022-05-24,Queens,Other,364
2022-05-24,Queens,Public Safety,101
2022-05-24,Queens,Sanitation,138
2022-05-24,Queens,Street Condition,234
2022-05-24,Queens,Traffic,694
2022-05-24,Queens,Water,82
2022-05-24,Staten Island,Housing,18
2022-05-24,Staten Island,Noise,23
2022-05-24,Staten Island,Other,115
2022-05-24,Staten Island,Public Safety,10
2022-05-24,Staten Island,Sanitation,66
2022-05-24,Staten Island,Street Condition,88
2022-05-24,Staten Island,Traffic,52
2022-05-24,Staten Island,Water,26
2022-05-25,Bronx,Housing,432
2022-05-25,Bronx,Noise,349
2022-05-25,Bronx,Other,154
2022-05-25,Bronx,Public Safety,47
2022-05-25,Bronx,Sanitation,89
2022-05-25,Bronx,Street Condition,156
2022-05-25,Bronx,Traffic,412
2022-05-25,Bronx,Water,54
2022-05-25,Brooklyn,Housing,397
2022-05-25,Brooklyn,Noise,474
2022-05-25,Brooklyn,Other,291
2022-05-25,Brooklyn,Public Safety,81
2022-05-25,Brooklyn,Sanitation,249
2022-05-25,Brooklyn,Street Condition,209
2022-05-25,Brooklyn,Traffic,688
2022-05-25,Brooklyn,Water,133
2022-05-25,Manhattan,Housing,300
2022-05-25,Manhattan,Noise,558
2022-05-25,Manhattan,Other,310
2022-05-25,Manhattan,Public Safety,173
2022-05-25,Manhattan,Sanitation,95
2022-05-25,Manhattan,Street Condition,125
2022-05-25,Manhattan,Traffic,262
2022-05-25,Manhattan,Water,48
2022-05-25,Queens,Housing,185
2022-05-25,Queens,Noise,271
2022-05-25,Queens,Other,308
2022-05-25,Queens,Public Safety,91
2022-05-25,Queens,Sanitation,132
2022-05-25,Queens,Street Condition,230
2022-05-25,Queens,Traffic,667
2022-05-25,Queens,Water,94
2022-05-25,Staten Island,Housing,30
2022-05-25,Staten Island,Noise,30
2022-05-25,Staten Island,Other,70
2022-05-25,Staten Island,Public Safety,9
2022-05-25,Staten Island,Sanitation,64
2022-05-25,Staten Island,Street Condition,108
2022-05-25,Staten Island,Traffic,65
2022-05-25,Staten Island,Water,25
2022-05-26,Bronx,Housing,383
2022-05-26,Bronx,Noise,408
2022-05-26,Bronx,Other,150
2022-05-26,Bronx,Public Safety,36
2022-05-26,Bronx,Sanitation,70
2022-05-26,Bronx,Street Condition,155
2022-05-26,Bronx,Traffic,418
2022-05-26,Bronx,Water,46
2022-05-26,Brooklyn,Housing,409
2022-05-26,Brooklyn,Noise,509
2022-05-26,Brooklyn,Other,310
2022-05-26,Brooklyn,Public Safety,72
2022-05-26,Brooklyn,Sanitation,235
2022-05-26,Brooklyn,Street Condition,201
2022-05-26,Brooklyn,Traffic,697
2022-05-26,Brooklyn,Water,114
2022-05-26,Manhattan,Housing,297
2022-05-26,Manhattan,Noise,531
2022-05-26,Manhattan,Other,272
2022-05-26,Manhattan,Public Safety,198
2022-05-26,Manhattan,Sanitation,107
2022-05-26,Manhattan,Street Condition,152
2022-05-26,Manhattan,Traffic,258
2022-05-26,Manhattan,Water,41
2022-05-26,Queens,Housing,146
2022-05-26,Queens,Noise,385
2022-05-26,Queens,Other,318
2022-05-26,Queens,Public Safety,86
2022-05-26,Queens,Sanitation,119
2022-05-26,Queens,Street Condition,261
2022-05-26,Queens,Traffic,620
2022-05-26,Queens,Water,81
2022-05-26,Staten Island,Housing,45
2022-05-26,Staten Island,Noise,35
2022-05-26,Staten Island,Other,88
2022-05-26,Staten Island,Public Safety,6
2022-05-26,Staten Island,Sanitation,85
2022-05-26,Staten Island,Street Condition,98
2022-05-26,Staten Island,Traffic,67
2022-05-26,Staten Island,Water,27
2022-05-27,Bronx,Housing,331
2022-05-27,Bronx,Noise,496
2022-05-27,Bronx,Other,125
2022-05-27,Bronx,Public Safety,29
2022-05-27,Bronx,Sanitation,83
2022-05-27,Bronx,Street Condition,129
2022-05-27,Bronx,Traffic,345
2022-05-27,Bronx,Water,56
2022-05-27,Brooklyn,Housing,296
2022-05-27,Brooklyn,Noise,462
2022-05-27,Brooklyn,Other,319
2022-05-27,Brooklyn,Public Safety,61
2022-05-27,Brooklyn,Sanitation,209
2022-05-27,Brooklyn,Street Condition,165
2022-05-27,Brooklyn,Traffic,703
2022-05-27,Brooklyn,Water,106
2022-05-27,Manhattan,Housing,237
2022-05-27,Manhattan,Noise,427
2022-05-27,Manhattan,Other,239
2022-05-27,Manhattan,Public Safety,143
2022-05-27,Manhattan,Sanitation,91
2022-05-27,Manhattan,Street Condition,129
2022-05-27,Manhattan,Traffic,250
2022-05-27,Manhattan,Water,46
2022-05-27,Queens,Housing,141
2022-05-27,Queens,Noise,341
2022-05-27,Queens,Other,306
2022-05-27,Queens,Public Safety,84
2022-05-27,Queens,Sanitation,174
2022-05-27,Queens,Street Condition,240
2022-05-27,Queens,Traffic,655
2022-05-27,Queens,Water,82
2022-05-27,Staten Island,Housing,23
2022-05-27,Staten Island,Noise,40
2022-05-27,Staten Island,Other,76
2022-05-27,Staten Island,Public Safety,12
2022-05-27,Staten Island,Sanitation,83
2022-05-27,Staten Island,Street Condition,72
2022-05-27,Staten Island,Traffic,72
2022-05-27,Staten Island,Water,34
2022-05-28,Bronx,Housing,191
2022-05-28,Bronx,Noise,777
2022-05-28,Bronx,Other,88
2022-05-28,Bronx,Public Safety,32
2022-05-28,Bronx,Sanitation,49
2022-05-28,Bronx,Street Condition,71
2022-05-28,Bronx,Traffic,338
2022-05-28,Bronx,Water,58
2022-05-28,Brooklyn,Housing,200
2022-05-28,Brooklyn,Noise,767
2022-05-28,Brooklyn,Other,213
2022-05-28,Brooklyn,Public Safety,48
2022-05-28,Brooklyn,Sanitation,160
2022-05-28,Brooklyn,Street Condition,84
2022-05-28,Brooklyn,Traffic,478
2022-05-28,Brooklyn,Water,46
2022-05-28,Manhattan,Housing,168
2022-05-28,Manhattan,Noise,600
2022-05-28,Manhattan,Other,180
2022-05-28,Manhattan,Public Safety,142
2022-05-28,Manhattan,Sanitation,72
2022-05-28,Manhattan,Street Condition,97
2022-05-28,Manhattan,Traffic,121
2022-05-28,Manhattan,Water,34
2022-05-28,Queens,Housing,78
2022-05-28,Queens,Noise,676
2022-05-28,Queens,Other,210
2022-05-28,Queens,Public Safety,84
2022-05-28,Queens,Sanitation,74
2022-05-28,Queens,Street Condition,107
2022-05-28,Queens,Traffic,565
2022-05-28,Queens,Water,59
2022-05-28,Staten Island,Housing,23
2022-05-28,Staten Island,Noise,85
2022-05-28,Staten Island,Other,55
2022-05-28,Staten Island,Public Safety,8
2022-05-28,Staten Island,Sanitation,36
2022-05-28,Staten Island,Street Condition,15
2022-05-28,Staten Island,Traffic,49
2022-05-28,Staten Island,Water,23
2022-05-29,Bronx,Housing,134
2022-05-29,Bronx,Noise,1563
2022-05-29,Bronx,Other,89
2022-05-29,Bronx,Public Safety,29
2022-05-29,Bronx,Sanitation,43
2022-05-29,Bronx,Street Condition,46
2022-05-29,Bronx,Traffic,269
2022-05-29,Bronx,Water,56
2022-05-29,Brooklyn,Housing,131
2022-05-29,Brooklyn,Noise,1180
2022-05-29,Brooklyn,Other,221
2022-05-29,Brooklyn,Public Safety,53
2022-05-29,Brooklyn,Sanitation,137
2022-05-29,Brooklyn,Street Condition,57
2022-05-29,Brooklyn,Traffic,455
2022-05-29,Brooklyn,Water,49
2022-05-29,Manhattan,Housing,107
2022-05-29,Manhattan,Noise,1257
2022-05-29,Manhattan,Other,165
2022-05-29,Manhattan,Public Safety,146
2022-05-29,Manhattan,Sanitation,71
2022-05-29,Manhattan,Street Condition,32
2022-05-29,Manhattan,Traffic,139
2022-05-29,Manhattan,Water,27
2022-05-29,Queens,Housing,57
2022-05-29,Queens,Noise,1358
2022-05-29,Queens,Other,204
2022-05-29,Queens,Public Safety,73
2022-05-29,Queens,Sanitation,80
2022-05-29,Queens,Street Condition,110
2022-05-29,Queens,Traffic,520
2022-05-29,Queens,Water,67
2022-05-29,Staten Island,Housing,14
2022-05-29,Staten Island,Noise,183
2022-05-29,Staten Island,Other,51
2022-05-29,Staten Island,Public Safety,16
2022-05-29,Staten Island,Sanitation,39
2022-05-29,Staten Island,Street Condition,23
2022-05-29,Staten Island,Traffic,62
2022-05-29,Staten Island,Water,15
2022-05-30,Bronx,Housing,171
2022-05-30,Bronx,Noise,2039
2022-05-30,Bronx,Other,90
2022-05-30,Bronx,Public Safety,41
2022-05-30,Bronx,Sanitation,41
2022-05-30,Bronx,Street Condition,33
2022-05-30,Bronx,Traffic,271
2022-05-30,Bronx,Water,52
2022-05-30,Brooklyn,Housing,208
2022-05-30,Brooklyn,Noise,1065
2022-05-30,Brooklyn,Other,238
2022-05-30,Brooklyn,Public Safety,70
2022-05-30,Brooklyn,Sanitation,117
2022-05-30,Brooklyn,Street Condition,92
2022-05-30,Brooklyn,Traffic,545
2022-05-30,Brooklyn,Water,99
2022-05-30,Manhattan,Housing,165
2022-05-30,Manhattan,Noise,1063
2022-05-30,Manhattan,Other,165
2022-05-30,Manhattan,Public Safety,159
2022-05-30,Manhattan,Sanitation,89
2022-05-30,Manhattan,Street Condition,44
2022-05-30,Manhattan,Traffic,147
2022-05-30,Manhattan,Water,38
2022-05-30,Queens,Housing,101
2022-05-30,Queens,Noise,795
2022-05-30,Queens,Other,266
2022-05-30,Queens,Public Safety,93
2022-05-30,Queens,Sanitation,46
2022-05-30,Queens,Street Condition,83
2022-05-30,Queens,Traffic,586
2022-05-30,Queens,Water,60
2022-05-30,Staten Island,Housing,14
2022-05-30,Staten Island,Noise,140
2022-05-30,Staten Island,Other,53
2022-05-30,Staten Island,Public Safety,15
2022-05-30,Staten Island,Sanitation,33
2022-05-30,Staten Island,Street Condition,24
2022-05-30,Staten Island,Traffic,56
2022-05-30,Staten Island,Water,17
2022-05-31,Bronx,Housing,450
2022-05-31,Bronx,Noise,1832
2022-05-31,Bronx,Other,173
2022-05-31,Bronx,Public Safety,37
2022-05-31,Bronx,Sanitation,86
2022-05-31,Bronx,Street Condition,143
2022-05-31,Bronx,Traffic,343
2022-05-31,Bronx,Water,231
2022-05-31,Brooklyn,Housing,473
2022-05-31,Brooklyn,Noise,482
2022-05-31,Brooklyn,Other,464
2022-05-31,Brooklyn,Public Safety,101
2022-05-31,Brooklyn,Sanitation,206
2022-05-31,Brooklyn,Street Condition,245
2022-05-31,Brooklyn,Traffic,667
2022-05-31,Brooklyn,Water,176
2022-05-31,Manhattan,Housing,301
2022-05-31,Manhattan,Noise,486
2022-05-31,Manhattan,Other,265
2022-05-31,Manhattan,Public Safety,214
2022-05-31,Manhattan,Sanitation,122
2022-05-31,Manhattan,Street Condition,145
2022-05-31,Manhattan,Traffic,218
2022-05-31,Manhattan,Water,123
2022-05-31,Queens,Housing,155
2022-05-31,Queens,Noise,343
2022-05-31,Queens,Other,433
2022-05-31,Queens,Public Safety,77
2022-05-31,Queens,Sanitation,141
2022-05-31,Queens,Street Condition,261
2022-05-31,Queens,Traffic,633
2022-05-31,Queens,Water,119
2022-05-31,Staten Island,Housing,33
2022-05-31,Staten Island,Noise,27
2022-05-31,Staten Island,Other,94
2022-05-31,Staten Island,Public Safety,2
2022-05-31,Staten Island,Sanitation,78
2022-05-31,Staten Island,Street Condition,76
2022-05-31,Staten Island,Traffic,55
2022-05-31,Staten Island,Water,37
2022-06-01,Bronx,Housing,394
2022-06-01,Bronx,Noise,624
2022-06-01,Bronx,Other,133
2022-06-01,Bronx,Public Safety,36
2022-06-01,Bronx,Sanitation,79
2022-06-01,Bronx,Street Condition,174
2022-06-01,Bronx,Traffic,368
2022-06-01,Bronx,Water,196
2022-06-01,Brooklyn,Housing,497
2022-06-01,Brooklyn,Noise,300
2022-06-01,Brooklyn,Other,433
2022-06-01,Brooklyn,Public Safety,90
2022-06-01,Brooklyn,Sanitation,294
2022-06-01,Brooklyn,Street Condition,249
2022-06-01,Brooklyn,Traffic,707
2022-06-01,Brooklyn,Water,169
2022-06-01,Manhattan,Housing,322
2022-06-01,Manhattan,Noise,350
2022-06-01,Manhattan,Other,274
2022-06-01,Manhattan,Public Safety,207
2022-06-01,Manhattan,Sanitation,136
2022-06-01,Manhattan,Street Condition,125
2022-06-01,Manhattan,Traffic,250
2022-06-01,Manhattan,Water,107
2022-06-01,Queens,Housing,195
2022-06-01,Queens,Noise,249
2022-06-01,Queens,Other,349
2022-06-01,Queens,Public Safety,94
2022-06-01,Queens,Sanitation,158
2022-06-01,Queens,Street Condition,278
2022-06-01,Queens,Traffic,647
2022-06-01,Queens,Water,89
2022-06-01,Staten Island,Housing,36
2022-06-01,Staten Island,Noise,23
2022-06-01,Staten Island,Other,101
2022-06-01,Staten Island,Public Safety,3
2022-06-01,Staten Island,Sanitation,118
2022-06-01,Staten Island,Street Condition,75
2022-06-01,Staten Island,Traffic,78
2022-06-01,Staten Island,Water,37
2022-06-02,Bronx,Housing,446
2022-06-02,Bronx,Noise,194
2022-06-02,Bronx,Other,139
2022-06-02,Bronx,Public Safety,37
2022-06-02,Bronx,Sanitation,93
2022-06-02,Bronx,Street Condition,181
2022-06-02,Bronx,Traffic,359
2022-06-02,Bronx,Water,241
2022-06-02,Brooklyn,Housing,503
2022-06-02,Brooklyn,Noise,318
2022-06-02,Brooklyn,Other,422
2022-06-02,Brooklyn,Public Safety,72
2022-06-02,Brooklyn,Sanitation,271
2022-06-02,Brooklyn,Street Condition,199
2022-06-02,Brooklyn,Traffic,775
2022-06-02,Brooklyn,Water,172
2022-06-02,Manhattan,Housing,312
2022-06-02,Manhattan,Noise,364
2022-06-02,Manhattan,Other,274
2022-06-02,Manhattan,Public Safety,167
2022-06-02,Manhattan,Sanitation,137
2022-06-02,Manhattan,Street Condition,150
2022-06-02,Manhattan,Traffic,260
2022-06-02,Manhattan,Water,100
2022-06-02,Queens,Housing,191
2022-06-02,Queens,Noise,258
2022-06-02,Queens,Other,465
2022-06-02,Queens,Public Safety,73
2022-06-02,Queens,Sanitation,174
2022-06-02,Queens,Street Condition,339
2022-06-02,Queens,Traffic,702
2022-06-02,Queens,Water,149
2022-06-02,Staten Island,Housing,43
2022-06-02,Staten Island,Noise,32
2022-06-02,Staten Island,Other,94
2022-06-02,Staten Island,Public Safety,5
2022-06-02,Staten Island,Sanitation,104
2022-06-02,Staten Island,Street Condition,114
2022-06-02,Staten Island,Traffic,75
2022-06-02,Staten Island,Water,58
2022-06-03,Bronx,Housing,351
2022-06-03,Bronx,Noise,619
2022-06-03,Bronx,Other,147
2022-06-03,Bronx,Public Safety,33
2022-06-03,Bronx,Sanitation,70
2022-06-03,Bronx,Street Condition,163
2022-06-03,Bronx,Traffic,352
2022-06-03,Bronx,Water,131
2022-06-03,Brooklyn,Housing,471
2022-06-03,Brooklyn,Noise,563
2022-06-03,Brooklyn,Other,385
2022-06-03,Brooklyn,Public Safety,98
2022-06-03,Brooklyn,Sanitation,269
2022-06-03,Brooklyn,Street Condition,182
2022-06-03,Brooklyn,Traffic,811
2022-06-03,Brooklyn,Water,91
2022-06-03,Manhattan,Housing,267
2022-06-03,Manhattan,Noise,609
2022-06-03,Manhattan,Other,307
2022-06-03,Manhattan,Public Safety,164
2022-06-03,Manhattan,Sanitation,128
2022-06-03,Manhattan,Street Condition,140
2022-06-03,Manhattan,Traffic,309
2022-06-03,Manhattan,Water,65
2022-06-03,Queens,Housing,136
2022-06-03,Queens,Noise,463
2022-06-03,Queens,Other,347
2022-06-03,Queens,Public Safety,67
2022-06-03,Queens,Sanitation,174
2022-06-03,Queens,Street Condition,263
2022-06-03,Queens,Traffic,710
2022-06-03,Queens,Water,93
2022-06-03,Staten Island,Housing,28
2022-06-03,Staten Island,Noise,59
2022-06-03,Staten Island,Other,67
2022-06-03,Staten Island,Public Safety,6
2022-06-03,Staten Island,Sanitation,109
2022-06-03,Staten Island,Street Condition,90
2022-06-03,Staten Island,Traffic,60
2022-06-03,Staten Island,Water,38
2022-06-04,Bronx,Housing,260
2022-06-04,Bronx,Noise,1257
2022-06-04,Bronx,Other,109
2022-06-04,Bronx,Public Safety,38
2022-06-04,Bronx,Sanitation,45
2022-06-04,Bronx,Street Condition,56
2022-06-04,Bronx,Traffic,348
2022-06-04,Bronx,Water,68
2022-06-04,Brooklyn,Housing,260
2022-06-04,Brooklyn,Noise,1135
2022-06-04,Brooklyn,Other,274
2022-06-04,Brooklyn,Public Safety,92
2022-06-04,Brooklyn,Sanitation,169
2022-06-04,Brooklyn,Street Condition,95
2022-06-04,Brooklyn,Traffic,640
2022-06-04,Brooklyn,Water,75
2022-06-04,Manhattan,Housing,149
2022-06-04,Manhattan,Noise,1042
2022-06-04,Manhattan,Other,226
2022-06-04,Manhattan,Public Safety,181
2022-06-04,Manhattan,Sanitation,110
2022-06-04,Manhattan,Street Condition,71
2022-06-04,Manhattan,Traffic,204
2022-06-04,Manhattan,Water,48
2022-06-04,Queens,Housing,112
2022-06-04,Queens,Noise,918
2022-06-04,Queens,Other,232
2022-06-04,Queens,Public Safety,82
2022-06-04,Queens,Sanitation,109
2022-06-04,Queens,Street Condition,131
2022-06-04,Queens,Traffic,621
2022-06-04,Queens,Water,55
2022-06-04,Staten Island,Housing,11
2022-06-04,Staten Island,Noise,121
2022-06-04,Staten Island,Other,54
2022-06-04,Staten Island,Public Safety,12
2022-06-04,Staten Island,Sanitation,62
2022-06-04,Staten Island,Street Condition,39
2022-06-04,Staten Island,Traffic,61
2022-06-04,Staten Island,Water,20
2022-06-05,Bronx,Housing,162
2022-06-05,Bronx,Noise,1668
2022-06-05,Bronx,Other,120
2022-06-05,Bronx,Public Safety,39
2022-06-05,Bronx,Sanitation,43
2022-06-05,Bronx,Street Condition,42
2022-06-05,Bronx,Traffic,328
2022-06-05,Bronx,Water,64
2022-06-05,Brooklyn,Housing,194
2022-06-05,Brooklyn,Noise,1161
2022-06-05,Brooklyn,Other,220
2022-06-05,Brooklyn,Public Safety,58
2022-06-05,Brooklyn,Sanitation,174
2022-06-05,Brooklyn,Street Condition,81
2022-06-05,Brooklyn,Traffic,599
2022-06-05,Brooklyn,Water,53
2022-06-05,Manhattan,Housing,130
2022-06-05,Manhattan,Noise,1093
2022-06-05,Manhattan,Other,218
2022-06-05,Manhattan,Public Safety,146
2022-06-05,Manhattan,Sanitation,104
2022-06-05,Manhattan,Street Condition,85
2022-06-05,Manhattan,Traffic,268
2022-06-05,Manhattan,Water,45
2022-06-05,Queens,Housing,85
2022-06-05,Queens,Noise,1028
2022-06-05,Queens,Other,239
