date,borough,complaint_group,request_volume
2022-03-14,Manhattan,Noise,402
2022-03-14,Manhattan,Other,264
2022-03-14,Manhattan,Public Safety,111
2022-03-14,Manhattan,Sanitation,86
2022-03-14,Manhattan,Street Condition,157
2022-03-14,Manhattan,Traffic,202
2022-03-14,Manhattan,Water,41
2022-03-14,Queens,Housing,291
2022-03-14,Queens,Noise,295
2022-03-14,Queens,Other,260
2022-03-14,Queens,Public Safety,67
2022-03-14,Queens,Sanitation,115
2022-03-14,Queens,Street Condition,356
2022-03-14,Queens,Traffic,664
2022-03-14,Queens,Water,101
2022-03-14,Staten Island,Housing,73
2022-03-14,Staten Island,Noise,27
2022-03-14,Staten Island,Other,57
2022-03-14,Staten Island,Public Safety,5
2022-03-14,Staten Island,Sanitation,74
2022-03-14,Staten Island,Street Condition,58
2022-03-14,Staten Island,Traffic,63
2022-03-14,Staten Island,Water,37
2022-03-15,Bronx,Housing,640
2022-03-15,Bronx,Noise,282
2022-03-15,Bronx,Other,143
2022-03-15,Bronx,Public Safety,33
2022-03-15,Bronx,Sanitation,67
2022-03-15,Bronx,Street Condition,142
2022-03-15,Bronx,Traffic,390
2022-03-15,Bronx,Water,70
2022-03-15,Brooklyn,Housing,479
2022-03-15,Brooklyn,Noise,402
2022-03-15,Brooklyn,Other,271
2022-03-15,Brooklyn,Public Safety,59
2022-03-15,Brooklyn,Sanitation,220
2022-03-15,Brooklyn,Street Condition,235
2022-03-15,Brooklyn,Traffic,698
2022-03-15,Brooklyn,Water,79
2022-03-15,Manhattan,Housing,316
2022-03-15,Manhattan,Noise,563
2022-03-15,Manhattan,Other,260
2022-03-15,Manhattan,Public Safety,154
2022-03-15,Manhattan,Sanitation,75
2022-03-15,Manhattan,Street Condition,119
2022-03-15,Manhattan,Traffic,269
2022-03-15,Manhattan,Water,38
2022-03-15,Queens,Housing,208
2022-03-15,Queens,Noise,342
2022-03-15,Queens,Other,232
2022-03-15,Queens,Public Safety,63
2022-03-15,Queens,Sanitation,154
2022-03-15,Queens,Street Condition,244
2022-03-15,Queens,Traffic,631
2022-03-15,Queens,Water,101
2022-03-15,Staten Island,Housing,47
2022-03-15,Staten Island,Noise,40
2022-03-15,Staten Island,Other,46
2022-03-15,Staten Island,Public Safety,5
2022-03-15,Staten Island,Sanitation,65
2022-03-15,Staten Island,Street Condition,49
2022-03-15,Staten Island,Traffic,75
2022-03-15,Staten Island,Water,32
2022-03-16,Bronx,Housing,582
2022-03-16,Bronx,Noise,589
2022-03-16,Bronx,Other,168
2022-03-16,Bronx,Public Safety,27
2022-03-16,Bronx,Sanitation,70
2022-03-16,Bronx,Street Condition,130
2022-03-16,Bronx,Traffic,373
2022-03-16,Bronx,Water,64
2022-03-16,Brooklyn,Housing,435
2022-03-16,Brooklyn,Noise,517
2022-03-16,Brooklyn,Other,279
2022-03-16,Brooklyn,Public Safety,87
2022-03-16,Brooklyn,Sanitation,228
2022-03-16,Brooklyn,Street Condition,262
2022-03-16,Brooklyn,Traffic,758
2022-03-16,Brooklyn,Water,97
2022-03-16,Manhattan,Housing,352
2022-03-16,Manhattan,Noise,551
2022-03-16,Manhattan,Other,253
2022-03-16,Manhattan,Public Safety,139
2022-03-16,Manhattan,Sanitation,88
2022-03-16,Manhattan,Street Condition,117
2022-03-16,Manhattan,Traffic,244
2022-03-16,Manhattan,Water,45
2022-03-16,Queens,Housing,216
2022-03-16,Queens,Noise,292
2022-03-16,Queens,Other,222
2022-03-16,Queens,Public Safety,51
2022-03-16,Queens,Sanitation,119
2022-03-16,Queens,Street Condition,256
2022-03-16,Queens,Traffic,631
2022-03-16,Queens,Water,88
2022-03-16,Staten Island,Housing,19
2022-03-16,Staten Island,Noise,38
2022-03-16,Staten Island,Other,44
2022-03-16,Staten Island,Public Safety,7
2022-03-16,Staten Island,Sanitation,78
2022-03-16,Staten Island,Street Condition,54
2022-03-16,Staten Island,Traffic,59
2022-03-16,Staten Island,Water,27
2022-03-17,Bronx,Housing,592
2022-03-17,Bronx,Noise,282
2022-03-17,Bronx,Other,116
2022-03-17,Bronx,Public Safety,23
2022-03-17,Bronx,Sanitation,49
2022-03-17,Bronx,Street Condition,131
2022-03-17,Bronx,Traffic,358
2022-03-17,Bronx,Water,51
2022-03-17,Brooklyn,Housing,434
2022-03-17,Brooklyn,Noise,558
2022-03-17,Brooklyn,Other,216
2022-03-17,Brooklyn,Public Safety,84
2022-03-17,Brooklyn,Sanitation,175
2022-03-17,Brooklyn,Street Condition,236
2022-03-17,Brooklyn,Traffic,633
2022-03-17,Brooklyn,Water,91
2022-03-17,Manhattan,Housing,368
2022-03-17,Manhattan,Noise,388
2022-03-17,Manhattan,Other,177
2022-03-17,Manhattan,Public Safety,114
2022-03-17,Manhattan,Sanitation,80
2022-03-17,Manhattan,Street Condition,106
2022-03-17,Manhattan,Traffic,179
2022-03-17,Manhattan,Water,36
2022-03-17,Queens,Housing,245
2022-03-17,Queens,Noise,263
2022-03-17,Queens,Other,244
2022-03-17,Queens,Public Safety,43
2022-03-17,Queens,Sanitation,146
2022-03-17,Queens,Street Condition,313
2022-03-17,Queens,Traffic,536
2022-03-17,Queens,Water,54
2022-03-17,Staten Island,Housing,31
2022-03-17,Staten Island,Noise,37
2022-03-17,Staten Island,Other,47
2022-03-17,Staten Island,Public Safety,5
2022-03-17,Staten Island,Sanitation,78
2022-03-17,Staten Island,Street Condition,51
2022-03-17,Staten Island,Traffic,49
2022-03-17,Staten Island,Water,21
2022-03-18,Bronx,Housing,372
2022-03-18,Bronx,Noise,623
2022-03-18,Bronx,Other,151
2022-03-18,Bronx,Public Safety,36
2022-03-18,Bronx,Sanitation,74
2022-03-18,Bronx,Street Condition,159
2022-03-18,Bronx,Traffic,342
2022-03-18,Bronx,Water,56
2022-03-18,Brooklyn,Housing,385
2022-03-18,Brooklyn,Noise,583
2022-03-18,Brooklyn,Other,273
2022-03-18,Brooklyn,Public Safety,66
2022-03-18,Brooklyn,Sanitation,197
2022-03-18,Brooklyn,Street Condition,159
2022-03-18,Brooklyn,Traffic,746
2022-03-18,Brooklyn,Water,75
2022-03-18,Manhattan,Housing,313
2022-03-18,Manhattan,Noise,756
2022-03-18,Manhattan,Other,267
2022-03-18,Manhattan,Public Safety,150
2022-03-18,Manhattan,Sanitation,84
2022-03-18,Manhattan,Street Condition,123
2022-03-18,Manhattan,Traffic,213
2022-03-18,Manhattan,Water,40
2022-03-18,Queens,Housing,183
2022-03-18,Queens,Noise,410
2022-03-18,Queens,Other,257
2022-03-18,Queens,Public Safety,64
2022-03-18,Queens,Sanitation,138
2022-03-18,Queens,Street Condition,233
2022-03-18,Queens,Traffic,601
2022-03-18,Queens,Water,79
2022-03-18,Staten Island,Housing,35
2022-03-18,Staten Island,Noise,60
2022-03-18,Staten Island,Other,45
2022-03-18,Staten Island,Public Safety,9
2022-03-18,Staten Island,Sanitation,97
2022-03-18,Staten Island,Street Condition,49
2022-03-18,Staten Island,Traffic,70
2022-03-18,Staten Island,Water,40
2022-03-19,Bronx,Housing,324
2022-03-19,Bronx,Noise,602
2022-03-19,Bronx,Other,81
2022-03-19,Bronx,Public Safety,24
2022-03-19,Bronx,Sanitation,48
2022-03-19,Bronx,Street Condition,33
2022-03-19,Bronx,Traffic,341
2022-03-19,Bronx,Water,38
2022-03-19,Brooklyn,Housing,240
2022-03-19,Brooklyn,Noise,675
2022-03-19,Brooklyn,Other,152
2022-03-19,Brooklyn,Public Safety,40
2022-03-19,Brooklyn,Sanitation,131
2022-03-19,Brooklyn,Street Condition,87
2022-03-19,Brooklyn,Traffic,610
2022-03-19,Brooklyn,Water,38
2022-03-19,Manhattan,Housing,227
2022-03-19,Manhattan,Noise,866
2022-03-19,Manhattan,Other,155
2022-03-19,Manhattan,Public Safety,114
2022-03-19,Manhattan,Sanitation,66
2022-03-19,Manhattan,Street Condition,45
2022-03-19,Manhattan,Traffic,151
2022-03-19,Manhattan,Water,20
2022-03-19,Queens,Housing,122
2022-03-19,Queens,Noise,462
2022-03-19,Queens,Other,143
2022-03-19,Queens,Public Safety,25
2022-03-19,Queens,Sanitation,122
2022-03-19,Queens,Street Condition,148
2022-03-19,Queens,Traffic,667
2022-03-19,Queens,Water,62
2022-03-19,Staten Island,Housing,13
2022-03-19,Staten Island,Noise,49
2022-03-19,Staten Island,Other,44
2022-03-19,Staten Island,Public Safety,7
2022-03-19,Staten Island,Sanitation,72
2022-03-19,Staten Island,Street Condition,41
2022-03-19,Staten Island,Traffic,67
2022-03-19,Staten Island,Water,14
2022-03-20,Bronx,Housing,352
2022-03-20,Bronx,Noise,871
2022-03-20,Bronx,Other,64
2022-03-20,Bronx,Public Safety,13
2022-03-20,Bronx,Sanitation,40
2022-03-20,Bronx,Street Condition,55
2022-03-20,Bronx,Traffic,346
2022-03-20,Bronx,Water,34
2022-03-20,Brooklyn,Housing,271
2022-03-20,Brooklyn,Noise,543
2022-03-20,Brooklyn,Other,199
2022-03-20,Brooklyn,Public Safety,58
2022-03-20,Brooklyn,Sanitation,124
2022-03-20,Brooklyn,Street Condition,132
2022-03-20,Brooklyn,Traffic,645
2022-03-20,Brooklyn,Water,42
2022-03-20,Manhattan,Housing,210
2022-03-20,Manhattan,Noise,634
2022-03-20,Manhattan,Other,142
2022-03-20,Manhattan,Public Safety,89
2022-03-20,Manhattan,Sanitation,65
2022-03-20,Manhattan,Street Condition,63
2022-03-20,Manhattan,Traffic,148
2022-03-20,Manhattan,Water,27
2022-03-20,Queens,Housing,139
2022-03-20,Queens,Noise,439
2022-03-20,Queens,Other,128
2022-03-20,Queens,Public Safety,42
2022-03-20,Queens,Sanitation,94
2022-03-20,Queens,Street Condition,190
2022-03-20,Queens,Traffic,603
2022-03-20,Queens,Water,53
2022-03-20,Staten Island,Housing,9
2022-03-20,Staten Island,Noise,44
2022-03-20,Staten Island,Other,53
2022-03-20,Staten Island,Public Safety,4
2022-03-20,Staten Island,Sanitation,88
2022-03-20,Staten Island,Street Condition,28
2022-03-20,Staten Island,Traffic,94
2022-03-20,Staten Island,Water,11
2022-03-21,Bronx,Housing,646
2022-03-21,Bronx,Noise,549
2022-03-21,Bronx,Other,133
2022-03-21,Bronx,Public Safety,21
2022-03-21,Bronx,Sanitation,80
2022-03-21,Bronx,Street Condition,132
2022-03-21,Bronx,Traffic,424
2022-03-21,Bronx,Water,59
2022-03-21,Brooklyn,Housing,535
2022-03-21,Brooklyn,Noise,327
2022-03-21,Brooklyn,Other,304
2022-03-21,Brooklyn,Public Safety,91
2022-03-21,Brooklyn,Sanitation,184
2022-03-21,Brooklyn,Street Condition,214
2022-03-21,Brooklyn,Traffic,743
2022-03-21,Brooklyn,Water,112
2022-03-21,Manhattan,Housing,485
2022-03-21,Manhattan,Noise,443
2022-03-21,Manhattan,Other,284
2022-03-21,Manhattan,Public Safety,134
2022-03-21,Manhattan,Sanitation,106
2022-03-21,Manhattan,Street Condition,132
2022-03-21,Manhattan,Traffic,222
2022-03-21,Manhattan,Water,48
2022-03-21,Queens,Housing,250
2022-03-21,Queens,Noise,241
2022-03-21,Queens,Other,253
2022-03-21,Queens,Public Safety,65
2022-03-21,Queens,Sanitation,121
2022-03-21,Queens,Street Condition,285
2022-03-21,Queens,Traffic,647
2022-03-21,Queens,Water,103
2022-03-21,Staten Island,Housing,25
2022-03-21,Staten Island,Noise,20
2022-03-21,Staten Island,Other,63
2022-03-21,Staten Island,Public Safety,11
2022-03-21,Staten Island,Sanitation,96
2022-03-21,Staten Island,Street Condition,58
2022-03-21,Staten Island,Traffic,66
2022-03-21,Staten Island,Water,22
2022-03-22,Bronx,Housing,830
2022-03-22,Bronx,Noise,340
2022-03-22,Bronx,Other,129
2022-03-22,Bronx,Public Safety,29
2022-03-22,Bronx,Sanitation,70
2022-03-22,Bronx,Street Condition,165
2022-03-22,Bronx,Traffic,364
2022-03-22,Bronx,Water,67
2022-03-22,Brooklyn,Housing,502
2022-03-22,Brooklyn,Noise,276
2022-03-22,Brooklyn,Other,256
2022-03-22,Brooklyn,Public Safety,73
2022-03-22,Brooklyn,Sanitation,199
2022-03-22,Brooklyn,Street Condition,244
2022-03-22,Brooklyn,Traffic,744
2022-03-22,Brooklyn,Water,93
2022-03-22,Manhattan,Housing,438
2022-03-22,Manhattan,Noise,436
2022-03-22,Manhattan,Other,276
2022-03-22,Manhattan,Public Safety,141
2022-03-22,Manhattan,Sanitation,91
2022-03-22,Manhattan,Street Condition,108
2022-03-22,Manhattan,Traffic,240
2022-03-22,Manhattan,Water,33
2022-03-22,Queens,Housing,251
2022-03-22,Queens,Noise,251
2022-03-22,Queens,Other,226
2022-03-22,Queens,Public Safety,55
2022-03-22,Queens,Sanitation,113
2022-03-22,Queens,Street Condition,278
2022-03-22,Queens,Traffic,636
2022-03-22,Queens,Water,76
2022-03-22,Staten Island,Housing,31
2022-03-22,Staten Island,Noise,48
2022-03-22,Staten Island,Other,55
2022-03-22,Staten Island,Public Safety,7
2022-03-22,Staten Island,Sanitation,85
2022-03-22,Staten Island,Street Condition,65
2022-03-22,Staten Island,Traffic,66
2022-03-22,Staten Island,Water,28
2022-03-23,Bronx,Housing,782
2022-03-23,Bronx,Noise,178
2022-03-23,Bronx,Other,137
2022-03-23,Bronx,Public Safety,23
2022-03-23,Bronx,Sanitation,79
2022-03-23,Bronx,Street Condition,138
2022-03-23,Bronx,Traffic,344
2022-03-23,Bronx,Water,63
2022-03-23,Brooklyn,Housing,616
2022-03-23,Brooklyn,Noise,265
2022-03-23,Brooklyn,Other,237
2022-03-23,Brooklyn,Public Safety,58
2022-03-23,Brooklyn,Sanitation,241
2022-03-23,Brooklyn,Street Condition,206
2022-03-23,Brooklyn,Traffic,653
2022-03-23,Brooklyn,Water,83
2022-03-23,Manhattan,Housing,463
2022-03-23,Manhattan,Noise,356
2022-03-23,Manhattan,Other,267
2022-03-23,Manhattan,Public Safety,136
2022-03-23,Manhattan,Sanitation,86
2022-03-23,Manhattan,Street Condition,109
2022-03-23,Manhattan,Traffic,219
2022-03-23,Manhattan,Water,45
2022-03-23,Queens,Housing,315
2022-03-23,Queens,Noise,198
2022-03-23,Queens,Other,204
2022-03-23,Queens,Public Safety,56
2022-03-23,Queens,Sanitation,108
2022-03-23,Queens,Street Condition,278
2022-03-23,Queens,Traffic,605
2022-03-23,Queens,Water,86
2022-03-23,Staten Island,Housing,45
2022-03-23,Staten Island,Noise,26
2022-03-23,Staten Island,Other,50
2022-03-23,Staten Island,Public Safety,4
2022-03-23,Staten Island,Sanitation,95
2022-03-23,Staten Island,Street Condition,80
2022-03-23,Staten Island,Traffic,64
2022-03-23,Staten Island,Water,21
2022-03-24,Bronx,Housing,618
2022-03-24,Bronx,Noise,203
2022-03-24,Bronx,Other,87
2022-03-24,Bronx,Public Safety,27
2022-03-24,Bronx,Sanitation,56
2022-03-24,Bronx,Street Condition,193
2022-03-24,Bronx,Traffic,373
2022-03-24,Bronx,Water,49
2022-03-24,Brooklyn,Housing,491
2022-03-24,Brooklyn,Noise,276
2022-03-24,Brooklyn,Other,202
2022-03-24,Brooklyn,Public Safety,78
2022-03-24,Brooklyn,Sanitation,158
2022-03-24,Brooklyn,Street Condition,206
2022-03-24,Brooklyn,Traffic,732
2022-03-24,Brooklyn,Water,100
2022-03-24,Manhattan,Housing,414
2022-03-24,Manhattan,Noise,255
2022-03-24,Manhattan,Other,210
2022-03-24,Manhattan,Public Safety,122
2022-03-24,Manhattan,Sanitation,94
2022-03-24,Manhattan,Street Condition,95
2022-03-24,Manhattan,Traffic,183
2022-03-24,Manhattan,Water,33
2022-03-24,Queens,Housing,209
2022-03-24,Queens,Noise,204
2022-03-24,Queens,Other,231
2022-03-24,Queens,Public Safety,50
2022-03-24,Queens,Sanitation,103
2022-03-24,Queens,Street Condition,275
2022-03-24,Queens,Traffic,574
2022-03-24,Queens,Water,55
2022-03-24,Staten Island,Housing,33
2022-03-24,Staten Island,Noise,22
2022-03-24,Staten Island,Other,29
2022-03-24,Staten Island,Public Safety,10
2022-03-24,Staten Island,Sanitation,92
2022-03-24,Staten Island,Street Condition,61
2022-03-24,Staten Island,Traffic,53
2022-03-24,Staten Island,Water,23
2022-03-25,Bronx,Housing,546
2022-03-25,Bronx,Noise,329
2022-03-25,Bronx,Other,126
2022-03-25,Bronx,Public Safety,28
2022-03-25,Bronx,Sanitation,85
2022-03-25,Bronx,Street Condition,174
2022-03-25,Bronx,Traffic,363
2022-03-25,Bronx,Water,56
2022-03-25,Brooklyn,Housing,421
2022-03-25,Brooklyn,Noise,367
2022-03-25,Brooklyn,Other,343
2022-03-25,Brooklyn,Public Safety,48
2022-03-25,Brooklyn,Sanitation,190
2022-03-25,Brooklyn,Street Condition,235
2022-03-25,Brooklyn,Traffic,745
2022-03-25,Brooklyn,Water,122
2022-03-25,Manhattan,Housing,350
2022-03-25,Manhattan,Noise,513
2022-03-25,Manhattan,Other,294
2022-03-25,Manhattan,Public Safety,107
2022-03-25,Manhattan,Sanitation,80
2022-03-25,Manhattan,Street Condition,112
2022-03-25,Manhattan,Traffic,231
2022-03-25,Manhattan,Water,50
2022-03-25,Queens,Housing,185
2022-03-25,Queens,Noise,325
2022-03-25,Queens,Other,211
2022-03-25,Queens,Public Safety,63
2022-03-25,Queens,Sanitation,136
2022-03-25,Queens,Street Condition,290
2022-03-25,Queens,Traffic,635
2022-03-25,Queens,Water,105
2022-03-25,Staten Island,Housing,29
2022-03-25,Staten Island,Noise,31
2022-03-25,Staten Island,Other,54
2022-03-25,Staten Island,Public Safety,8
2022-03-25,Staten Island,Sanitation,113
2022-03-25,Staten Island,Street Condition,98
2022-03-25,Staten Island,Traffic,73
2022-03-25,Staten Island,Water,33
2022-03-26,Bronx,Housing,422
2022-03-26,Bronx,Noise,470
2022-03-26,Bronx,Other,80
2022-03-26,Bronx,Public Safety,25
2022-03-26,Bronx,Sanitation,44
2022-03-26,Bronx,Street Condition,49
2022-03-26,Bronx,Traffic,321
2022-03-26,Bronx,Water,29
2022-03-26,Brooklyn,Housing,313
2022-03-26,Brooklyn,Noise,551
2022-03-26,Brooklyn,Other,152
2022-03-26,Brooklyn,Public Safety,49
2022-03-26,Brooklyn,Sanitation,128
2022-03-26,Brooklyn,Street Condition,111
2022-03-26,Brooklyn,Traffic,549
2022-03-26,Brooklyn,Water,65
2022-03-26,Manhattan,Housing,268
2022-03-26,Manhattan,Noise,631
2022-03-26,Manhattan,Other,183
2022-03-26,Manhattan,Public Safety,109
2022-03-26,Manhattan,Sanitation,73
2022-03-26,Manhattan,Street Condition,51
2022-03-26,Manhattan,Traffic,155
2022-03-26,Manhattan,Water,21
2022-03-26,Queens,Housing,179
2022-03-26,Queens,Noise,457
2022-03-26,Queens,Other,110
2022-03-26,Queens,Public Safety,46
2022-03-26,Queens,Sanitation,89
2022-03-26,Queens,Street Condition,198
2022-03-26,Queens,Traffic,596
2022-03-26,Queens,Water,61
2022-03-26,Staten Island,Housing,21
2022-03-26,Staten Island,Noise,55
2022-03-26,Staten Island,Other,53
2022-03-26,Staten Island,Public Safety,12
2022-03-26,Staten Island,Sanitation,79
2022-03-26,Staten Island,Street Condition,67
2022-03-26,Staten Island,Traffic,59
2022-03-26,Staten Island,Water,19
2022-03-27,Bronx,Housing,601
2022-03-27,Bronx,Noise,355
2022-03-27,Bronx,Other,95
2022-03-27,Bronx,Public Safety,19
2022-03-27,Bronx,Sanitation,38
2022-03-27,Bronx,Street Condition,34
2022-03-27,Bronx,Traffic,307
2022-03-27,Bronx,Water,30
2022-03-27,Brooklyn,Housing,386
2022-03-27,Brooklyn,Noise,419
2022-03-27,Brooklyn,Other,124
2022-03-27,Brooklyn,Public Safety,93
2022-03-27,Brooklyn,Sanitation,121
2022-03-27,Brooklyn,Street Condition,104
2022-03-27,Brooklyn,Traffic,633
2022-03-27,Brooklyn,Water,55
2022-03-27,Manhattan,Housing,295
2022-03-27,Manhattan,Noise,453
2022-03-27,Manhattan,Other,173
2022-03-27,Manhattan,Public Safety,75
2022-03-27,Manhattan,Sanitation,66
2022-03-27,Manhattan,Street Condition,54
2022-03-27,Manhattan,Traffic,164
2022-03-27,Manhattan,Water,16
2022-03-27,Queens,Housing,220
2022-03-27,Queens,Noise,430
2022-03-27,Queens,Other,148
2022-03-27,Queens,Public Safety,47
2022-03-27,Queens,Sanitation,97
2022-03-27,Queens,Street Condition,152
2022-03-27,Queens,Traffic,623
2022-03-27,Queens,Water,49
2022-03-27,Staten Island,Housing,30
2022-03-27,Staten Island,Noise,32
2022-03-27,Staten Island,Other,53
2022-03-27,Staten Island,Public Safety,6
2022-03-27,Staten Island,Sanitation,65
2022-03-27,Staten Island,Street Condition,26
2022-03-27,Staten Island,Traffic,64
2022-03-27,Staten Island,Water,8
2022-03-28,Bronx,Housing,1152
2022-03-28,Bronx,Noise,744
2022-03-28,Bronx,Other,131
2022-03-28,Bronx,Public Safety,23
2022-03-28,Bronx,Sanitation,49
2022-03-28,Bronx,Street Condition,130
2022-03-28,Bronx,Traffic,336
2022-03-28,Bronx,Water,63
2022-03-28,Brooklyn,Housing,974
2022-03-28,Brooklyn,Noise,239
2022-03-28,Brooklyn,Other,218
2022-03-28,Brooklyn,Public Safety,63
2022-03-28,Brooklyn,Sanitation,340
2022-03-28,Brooklyn,Street Condition,197
2022-03-28,Brooklyn,Traffic,634
2022-03-28,Brooklyn,Water,133
2022-03-28,Manhattan,Housing,665
2022-03-28,Manhattan,Noise,258
2022-03-28,Manhattan,Other,255
2022-03-28,Manhattan,Public Safety,101
2022-03-28,Manhattan,Sanitation,218
2022-03-28,Manhattan,Street Condition,80
2022-03-28,Manhattan,Traffic,199
2022-03-28,Manhattan,Water,44
2022-03-28,Queens,Housing,456
2022-03-28,Queens,Noise,213
2022-03-28,Queens,Other,241
2022-03-28,Queens,Public Safety,68
2022-03-28,Queens,Sanitation,101
2022-03-28,Queens,Street Condition,249
2022-03-28,Queens,Traffic,559
2022-03-28,Queens,Water,99
2022-03-28,Staten Island,Housing,55
2022-03-28,Staten Island,Noise,11
2022-03-28,Staten Island,Other,58
2022-03-28,Staten Island,Public Safety,8
2022-03-28,Staten Island,Sanitation,62
2022-03-28,Staten Island,Street Condition,89
2022-03-28,Staten Island,Traffic,56
2022-03-28,Staten Island,Water,25
2022-03-29,Bronx,Housing,945
2022-03-29,Bronx,Noise,194
2022-03-29,Bronx,Other,135
2022-03-29,Bronx,Public Safety,18
2022-03-29,Bronx,Sanitation,87
2022-03-29,Bronx,Street Condition,140
2022-03-29,Bronx,Traffic,349
2022-03-29,Bronx,Water,49
2022-03-29,Brooklyn,Housing,845
2022-03-29,Brooklyn,Noise,235
2022-03-29,Brooklyn,Other,242
2022-03-29,Brooklyn,Public Safety,75
2022-03-29,Brooklyn,Sanitation,169
2022-03-29,Brooklyn,Street Condition,199
2022-03-29,Brooklyn,Traffic,675
2022-03-29,Brooklyn,Water,88
2022-03-29,Manhattan,Housing,559
2022-03-29,Manhattan,Noise,377
2022-03-29,Manhattan,Other,231
2022-03-29,Manhattan,Public Safety,118
2022-03-29,Manhattan,Sanitation,70
2022-03-29,Manhattan,Street Condition,130
2022-03-29,Manhattan,Traffic,203
2022-03-29,Manhattan,Water,30
2022-03-29,Queens,Housing,348
2022-03-29,Queens,Noise,255
2022-03-29,Queens,Other,213
2022-03-29,Queens,Public Safety,65
2022-03-29,Queens,Sanitation,350
2022-03-29,Queens,Street Condition,240
2022-03-29,Queens,Traffic,658
2022-03-29,Queens,Water,86
2022-03-29,Staten Island,Housing,99
2022-03-29,Staten Island,Noise,19
2022-03-29,Staten Island,Other,45
2022-03-29,Staten Island,Public Safety,8
2022-03-29,Staten Island,Sanitation,89
2022-03-29,Staten Island,Street Condition,95
2022-03-29,Staten Island,Traffic,51
2022-03-29,Staten Island,Water,24
2022-03-30,Bronx,Housing,628
2022-03-30,Bronx,Noise,259
2022-03-30,Bronx,Other,129
2022-03-30,Bronx,Public Safety,32
2022-03-30,Bronx,Sanitation,78
2022-03-30,Bronx,Street Condition,158
2022-03-30,Bronx,Traffic,337
2022-03-30,Bronx,Water,42
2022-03-30,Brooklyn,Housing,650
2022-03-30,Brooklyn,Noise,267
2022-03-30,Brooklyn,Other,262
2022-03-30,Brooklyn,Public Safety,79
2022-03-30,Brooklyn,Sanitation,230
2022-03-30,Brooklyn,Street Condition,194
2022-03-30,Brooklyn,Traffic,737
2022-03-30,Brooklyn,Water,88
2022-03-30,Manhattan,Housing,439
2022-03-30,Manhattan,Noise,344
2022-03-30,Manhattan,Other,258
2022-03-30,Manhattan,Public Safety,165
2022-03-30,Manhattan,Sanitation,94
2022-03-30,Manhattan,Street Condition,107
2022-03-30,Manhattan,Traffic,211
2022-03-30,Manhattan,Water,37
2022-03-30,Queens,Housing,268
2022-03-30,Queens,Noise,220
2022-03-30,Queens,Other,225
2022-03-30,Queens,Public Safety,70
2022-03-30,Queens,Sanitation,420
2022-03-30,Queens,Street Condition,236
2022-03-30,Queens,Traffic,619
2022-03-30,Queens,Water,88
2022-03-30,Staten Island,Housing,38
2022-03-30,Staten Island,Noise,17
2022-03-30,Staten Island,Other,53
2022-03-30,Staten Island,Public Safety,4
2022-03-30,Staten Island,Sanitation,61
2022-03-30,Staten Island,Street Condition,57
2022-03-30,Staten Island,Traffic,73
2022-03-30,Staten Island,Water,29
2022-03-31,Bronx,Housing,511
2022-03-31,Bronx,Noise,221
2022-03-31,Bronx,Other,156
2022-03-31,Bronx,Public Safety,37
2022-03-31,Bronx,Sanitation,65
2022-03-31,Bronx,Street Condition,184
2022-03-31,Bronx,Traffic,308
2022-03-31,Bronx,Water,57
2022-03-31,Brooklyn,Housing,472
2022-03-31,Brooklyn,Noise,315
2022-03-31,Brooklyn,Other,303
2022-03-31,Brooklyn,Public Safety,81
2022-03-31,Brooklyn,Sanitation,214
2022-03-31,Brooklyn,Street Condition,218
2022-03-31,Brooklyn,Traffic,824
2022-03-31,Brooklyn,Water,89
2022-03-31,Manhattan,Housing,324
2022-03-31,Manhattan,Noise,327
2022-03-31,Manhattan,Other,246
2022-03-31,Manhattan,Public Safety,192
2022-03-31,Manhattan,Sanitation,94
2022-03-31,Manhattan,Street Condition,117
2022-03-31,Manhattan,Traffic,273
2022-03-31,Manhattan,Water,23
2022-03-31,Queens,Housing,179
2022-03-31,Queens,Noise,229
2022-03-31,Queens,Other,201
2022-03-31,Queens,Public Safety,76
2022-03-31,Queens,Sanitation,113
2022-03-31,Queens,Street Condition,266
2022-03-31,Queens,Traffic,689
2022-03-31,Queens,Water,59
2022-03-31,Staten Island,Housing,32
2022-03-31,Staten Island,Noise,27
2022-03-31,Staten Island,Other,49
2022-03-31,Staten Island,Public Safety,7
2022-03-31,Staten Island,Sanitation,63
2022-03-31,Staten Island,Street Condition,72
2022-03-31,Staten Island,Traffic,51
2022-03-31,Staten Island,Water,38
2022-04-01,Bronx,Housing,462
2022-04-01,Bronx,Noise,275
2022-04-01,Bronx,Other,100
2022-04-01,Bronx,Public Safety,25
2022-04-01,Bronx,Sanitation,81
2022-04-01,Bronx,Street Condition,151
2022-04-01,Bronx,Traffic,368
2022-04-01,Bronx,Water,44
2022-04-01,Brooklyn,Housing,538
2022-04-01,Brooklyn,Noise,349
2022-04-01,Brooklyn,Other,284
2022-04-01,Brooklyn,Public Safety,57
2022-04-01,Brooklyn,Sanitation,204
2022-04-01,Brooklyn,Street Condition,229
2022-04-01,Brooklyn,Traffic,759
2022-04-01,Brooklyn,Water,106
2022-04-01,Manhattan,Housing,326
2022-04-01,Manhattan,Noise,437
2022-04-01,Manhattan,Other,245
2022-04-01,Manhattan,Public Safety,147
2022-04-01,Manhattan,Sanitation,86
2022-04-01,Manhattan,Street Condition,119
2022-04-01,Manhattan,Traffic,262
2022-04-01,Manhattan,Water,35
